date;latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;descr_lum;descr_etat_surf;description_intersection;age;place;descr_dispo_secu;descr_grav;descr_motif_traj;descr_type_col
20090227193000;44.0167;4.05;7;1;1;3;1;1;21;1;1;3;1;1
20090112153000;43.3;6.08333;7;1;1;1;2;1;84;1;1;3;9;1
20090130234500;45.6333;-0.65;7;1;1;3;1;1;65;1;1;3;5;1
20090128154500;45.7333;-0.95;7;1;1;1;1;1;78;1;1;3;5;1
20090223114500;44.2;3.18333;7;1;8;1;2;1;40;1;1;3;5;1
20090130213000;46.5833;0.266667;7;1;1;3;1;1;54;1;1;3;5;1
20090221150000;47.2833;1.33333;33;1;1;1;1;5;23;1;2;3;5;1
20090116114500;44.8333;0.666667;7;1;1;1;1;1;49;1;1;3;2;1
20090118093000;45.1453;0.528056;7;1;1;1;1;1;16;1;3;3;9;1
20090219073000;47.5667;7.25;7;1;1;1;9;1;24;1;1;3;1;1
20090205073000;47.85;7.51667;7;1;9;2;7;1;42;1;1;3;2;1
20090205073000;47.85;7.51667;7;1;9;2;7;1;23;1;1;3;2;1
20090201194500;49.4333;5.6;7;1;1;3;2;1;34;1;3;3;5;1
20090201194500;49.4333;5.6;7;1;1;3;2;1;22;1;1;3;5;1
20090206181500;48.65;6.18333;7;1;8;2;2;1;50;1;1;3;1;1
20090224131500;48.6333;6.3;30;1;1;1;2;1;22;1;2;3;5;1
20090227074500;49.4833;5.75;7;1;8;1;2;1;52;1;1;3;5;1
20090227074500;49.4833;5.75;7;1;8;1;2;1;23;1;1;3;1;1
20090217144500;45.2167;3.93333;7;1;5;1;2;2;72;1;1;3;5;1
20090109174500;49.1667;4.01667;7;1;8;3;2;1;26;1;1;3;1;1
20090123201500;49.0167;3.9;31;1;8;3;2;1;23;1;2;3;9;1
20090202114500;48.7667;0.816667;7;1;4;1;5;1;44;1;1;3;5;1
20090213203000;46.2167;-0.933333;7;1;1;3;1;1;28;1;1;3;1;1
20090227110000;46.1833;-1.06667;33;1;1;1;1;1;24;1;2;3;5;1
20090110074500;46.1333;6.26667;10;1;1;2;1;1;51;1;1;3;5;1
20090311193000;46.6167;0.433333;7;1;1;3;1;1;36;1;1;3;5;1
20090206171500;45.1333;0.85;33;1;2;1;8;1;50;1;2;3;4;1
20090204074500;44.85;0.4;7;1;2;3;2;1;44;1;1;3;2;1
20090213143000;45.25;1.15;7;1;1;1;1;1;56;1;1;3;9;1
20090115163000;48.6167;4.9;7;1;1;1;1;1;34;1;1;3;3;1
20090201103000;50.0667;2.05;7;1;1;1;1;1;67;1;1;3;5;1
20090201103000;50.0667;2.05;7;1;1;1;1;1;47;1;1;3;1;1
20090212084500;46.0667;6.53333;7;1;4;1;5;1;66;1;1;3;5;1
20090210194500;48.0667;4.46667;7;1;1;3;1;1;81;1;1;3;9;1
20090228160000;43.9;2.0;33;1;1;1;1;1;41;1;2;3;5;1
20090204173000;43.8333;1.75;7;1;1;1;1;1;74;1;1;3;5;1
20090315183000;43.9667;2.06667;7;1;1;1;1;1;55;1;1;3;9;1
20090222194500;49.0833;4.21667;7;1;1;3;2;1;56;1;1;3;5;1
20090222194500;49.0833;4.21667;7;1;1;3;2;1;19;2;1;3;5;1
20090222194500;49.0833;4.21667;7;1;1;3;2;1;18;5;1;3;5;1
20090209075500;48.9583;4.36667;7;1;1;2;1;1;45;1;1;3;9;1
20090207191500;46.6333;-0.516667;7;1;8;3;2;1;44;1;1;3;5;1
20090207191500;46.6333;-0.516667;7;1;8;3;2;1;28;1;1;3;5;1
20090326154500;49.3864;1.30695;15;1;2;1;2;1;42;1;1;3;1;1
20090108071500;47.4167;4.9;7;1;9;2;7;1;52;1;1;3;1;1
20090126140000;47.1167;5.05;7;1;9;1;9;1;42;1;1;3;9;1
20090114200000;47.25;5.15;7;1;2;3;2;1;60;1;1;3;5;1
20090116080000;47.4667;4.36667;7;1;9;2;7;1;20;1;1;3;1;1
20090116080000;47.4667;4.36667;7;1;9;2;7;1;29;1;1;3;1;1
20090127181500;43.6167;3.73333;7;1;1;3;1;1;50;1;4;3;1;1
20090123191500;43.4833;3.8;7;1;1;3;1;1;39;1;1;3;1;1
20090120164500;43.75;3.83333;7;1;1;1;1;9;35;1;1;3;9;1
20090128194500;43.4167;3.3;7;1;1;3;1;1;39;1;4;3;5;1
20090119093000;43.2667;2.73333;10;1;1;1;1;1;54;1;1;3;5;1
20090116194500;43.6667;1.48333;33;1;1;5;1;3;26;1;2;3;5;1
20090107084500;43.6333;1.6;7;1;8;1;1;1;60;1;1;3;4;1
20090126203000;43.5848;1.52611;31;1;2;3;2;1;39;1;2;3;1;1
20090121023000;43.6;1.43333;7;1;1;5;1;1;27;1;1;3;5;1
20090130183000;47.6833;-2.55;33;1;1;2;1;1;26;1;2;3;5;1
20090126081500;47.8167;-2.28333;7;1;9;1;7;1;21;1;1;3;1;1
20090110200000;48.0;-2.58333;7;1;1;3;1;1;35;1;1;3;5;1
20090108120000;47.6333;-2.66667;7;1;8;1;7;1;72;1;1;3;3;1
20090208064500;47.1333;-1.75;7;1;1;3;1;1;20;1;1;3;5;1
20090131191500;45.3833;1.36667;30;1;1;5;1;1;47;1;7;3;5;1
20090216173000;43.6833;4.43333;7;1;1;2;1;1;55;1;1;3;1;1
20090216173000;43.6833;4.43333;7;1;1;2;1;1;43;1;1;3;1;1
20090218111500;48.0;1.23333;7;1;1;1;1;1;60;1;1;3;5;1
20090225163000;45.3167;1.76667;2;1;1;1;1;3;72;1;2;3;5;1
20090319210100;47.2667;-0.083333;7;1;1;2;1;1;38;1;1;3;5;1
20090323181500;44.2;4.15;30;1;1;1;1;1;16;1;2;3;5;1
20090301164500;43.9667;4.68333;7;1;1;1;8;1;51;1;1;3;5;1
20090109091500;48.4167;4.58333;7;1;8;1;7;1;29;2;1;3;3;1
20090109091500;48.4167;4.58333;7;1;8;1;7;1;53;1;1;3;3;1
20090225174500;48.4;4.46667;7;1;1;1;1;1;2;4;8;3;5;1
20090225174500;48.4;4.46667;7;1;1;1;1;1;5;4;8;3;5;1
20090225174500;48.4;4.46667;7;1;1;1;1;1;7;8;1;3;5;1
20090225174500;48.4;4.46667;7;1;1;1;1;1;4;3;8;3;5;1
20090225174500;48.4;4.46667;7;1;1;1;1;1;30;1;1;3;5;1
20090323181500;48.3333;4.7;31;1;1;1;1;1;19;1;2;3;1;1
20090331224500;48.1167;3.88333;7;1;1;3;1;1;27;1;1;3;5;1
20090331224500;48.1167;3.88333;7;1;1;3;1;1;44;1;1;3;4;1
20090319184500;48.2333;4.61667;7;1;1;1;1;1;22;2;1;3;5;1
20090328180000;48.4167;4.45;7;1;2;1;2;1;29;1;1;3;5;1
20090328180000;48.4167;4.45;7;1;2;1;2;1;21;1;1;3;5;1
20090309200000;48.2667;4.1;7;1;1;3;1;1;34;1;1;3;1;1
20090307034500;49.85;2.63333;7;1;1;3;1;1;48;1;1;3;5;1
20090301193000;48.5333;6.26667;33;1;1;3;1;1;25;1;2;3;5;1
20090301193000;48.5333;6.26667;7;1;1;3;1;1;46;1;1;3;5;1
20090322140000;43.1587;6.46167;33;1;1;1;1;9;42;1;2;3;5;1
20090322140000;43.1587;6.46167;33;1;1;1;1;9;34;1;2;3;5;1
20090303203000;43.6234;6.70223;7;1;1;3;1;1;26;1;4;3;1;1
20090308151500;43.3;6.63333;7;1;1;1;1;1;56;1;1;3;9;1
20090308151500;43.3;6.63333;7;1;1;1;1;1;70;1;1;3;5;1
20090312120000;43.4;5.93333;10;1;1;1;1;1;89;1;1;3;5;1
20090110184500;46.1667;2.01667;7;1;1;3;1;1;25;1;1;3;1;1
20090209141500;42.6333;2.75;30;1;1;1;1;1;16;1;2;3;5;1
20090222153000;42.4667;1.93333;2;1;1;1;1;1;15;1;2;3;5;1
20090207104500;42.65;2.53333;7;1;1;1;1;1;20;1;1;3;5;1
20090207104500;42.65;2.53333;7;1;1;1;1;1;67;1;1;3;5;1
20090322154500;49.0167;4.41667;31;1;1;1;1;1;34;1;2;3;5;1
20090212110000;43.3333;1.61667;7;1;8;1;2;1;54;1;1;3;4;1
20090217190000;49.4167;2.65;7;1;9;3;1;2;82;1;1;3;3;1
20090325094500;49.3833;2.58333;7;1;2;1;2;2;72;1;1;3;5;1
20090331113000;42.6833;2.88333;7;1;3;1;2;1;63;1;1;3;5;1
20090205151500;46.8667;-1.1;33;1;1;1;1;1;47;1;2;3;5;1
20090212210000;46.9667;-1.0;7;1;1;3;1;1;19;1;1;3;1;1
20090308190000;46.5833;-1.51667;7;1;1;3;1;1;40;1;1;3;4;1
20090319181500;46.5833;-1.51667;7;1;1;2;1;1;28;1;1;3;5;1
20090319181500;46.5833;-1.51667;7;1;1;2;1;1;50;1;1;3;1;1
20090302180000;46.5667;-0.783333;7;1;1;1;1;1;20;1;1;3;1;1
20090302180000;46.5667;-0.783333;7;1;1;1;1;1;65;1;1;3;5;1
20090128103000;48.4667;7.71667;7;1;5;1;1;1;78;1;1;3;3;1
20090116231500;48.5333;7.46667;7;1;5;3;2;1;67;1;1;3;5;1
20090123093000;44.3833;0.316667;7;1;2;1;2;2;56;1;1;3;4;1
20090203080000;47.1333;0.783333;7;1;1;2;7;1;54;1;1;3;1;1
20090131204500;46.4833;6.06667;7;1;8;3;7;1;26;1;1;3;5;1
20090115103000;46.9833;5.61667;7;1;5;1;1;1;94;1;1;3;5;1
20090224130000;47.0333;5.56667;7;1;1;1;1;1;53;1;1;3;1;1
20090308183000;46.55;5.58333;7;1;2;2;2;1;19;1;1;3;5;1
20090313133000;46.3667;5.71667;7;1;1;1;1;1;26;1;1;3;5;1
20090325203500;47.1;5.5;7;1;1;3;1;1;27;1;1;3;1;1
20090125121500;43.3583;-1.7;7;1;6;1;2;1;51;1;1;3;5;1
20090411153000;49.0167;4.06667;7;1;1;1;1;1;26;4;1;3;5;1
20090411153000;49.0167;4.06667;7;1;1;1;1;1;57;3;1;3;5;1
20090411153000;49.0167;4.06667;7;1;1;1;1;1;82;2;1;3;5;1
20090411153000;49.0167;4.06667;7;1;1;1;1;1;68;2;1;3;5;1
20090305120000;43.35;-1.55;7;1;3;1;2;1;77;1;1;3;3;1
20090305120000;43.35;-1.55;7;1;3;1;2;1;53;1;1;3;5;1
20090210090000;44.5167;0.033333;7;1;2;1;2;1;63;1;1;3;5;1
20090313140000;43.9333;2.85;7;1;1;1;1;1;86;1;1;3;5;1
20090328131500;44.4;2.03333;7;1;8;1;8;1;21;1;1;3;5;1
20090117150200;50.7;3.16667;7;1;1;1;2;2;46;1;3;3;9;1
20090117150200;50.7;3.16667;7;1;1;1;2;2;30;1;3;3;9;1
20090105153000;50.7;3.16667;2;1;8;1;1;2;44;1;9;3;9;1
20090129164000;50.7;2.83333;7;1;1;1;1;3;83;1;1;3;3;1
20090129181500;50.2;4.03333;7;1;1;2;1;1;53;1;1;3;9;1
20090129181500;50.2;4.03333;7;1;1;2;1;1;36;1;1;3;5;1
20090213180000;50.7;3.21667;7;1;1;5;1;1;77;1;3;3;9;1
20090205164500;50.6667;3.15;7;1;1;1;1;1;49;1;3;3;1;1
20090226203000;50.3;3.48333;7;1;1;3;1;1;21;1;1;3;5;1
20090226215500;50.7;3.16667;7;1;1;5;1;3;41;1;3;3;1;1
20090228103000;50.6714;3.21445;7;1;1;1;1;3;7;4;10;3;5;1
20090228103000;50.6714;3.21445;7;1;1;1;1;3;34;1;3;3;5;1
20090228103000;50.6714;3.21445;7;1;1;1;1;3;5;3;10;3;5;1
20090228103000;50.6714;3.21445;7;1;1;1;1;3;35;2;3;3;5;1
20090424110000;46.7333;-0.25;30;1;1;1;1;1;16;1;2;3;5;1
20090428181500;46.2;-0.583333;7;1;1;1;2;1;39;1;1;3;5;1
20090428181500;46.2;-0.583333;7;1;1;1;2;1;44;1;1;3;5;1
20090213083000;48.5167;0.533333;7;1;2;2;2;1;37;1;1;3;1;1
20090202141500;48.65;0.766667;7;1;1;1;2;1;59;1;1;3;9;1
20090120190000;45.7167;5.25;7;1;1;3;2;1;53;1;1;3;1;1
20090116190000;45.1167;5.7;31;1;1;3;1;9;27;1;2;3;5;1
20090106164500;45.6333;5.11667;7;1;4;1;5;1;36;1;1;3;1;1
20090127201500;45.6333;5.15;7;1;1;3;1;1;59;1;1;3;5;1
20090213160000;44.95;5.76667;7;1;1;1;9;1;55;1;1;3;5;1
20090208194500;45.4667;4.83333;7;1;1;5;1;1;29;1;1;3;5;1
20090402121500;42.9923;-0.0730556;7;1;1;1;1;1;43;1;1;3;1;1
20090105144500;43.4333;0.583333;7;1;1;1;1;1;20;1;1;3;2;1
20090129093000;43.5312;0.844722;7;1;5;1;2;1;37;1;1;3;1;1
20090422141500;44.0667;2.98333;2;1;1;1;1;1;15;1;2;3;5;1
20090403162500;44.4;0.716667;10;1;3;1;2;1;43;1;1;3;1;1
20090424001500;44.3667;0.15;7;1;1;3;1;2;36;1;1;3;5;1
20090216080000;45.6333;5.9;7;1;1;1;1;4;27;1;1;3;1;1
20090213164500;45.2667;6.33333;31;1;7;1;1;1;20;1;2;3;1;1
20090222161500;45.2464;6.30251;7;1;4;1;7;1;58;1;1;3;5;1
20090205124500;47.0;2.1;7;1;1;1;1;1;56;1;1;3;4;1
20090221081500;46.95;1.31667;10;1;5;1;1;1;46;1;1;3;5;1
20090422171500;43.9667;-1.08333;7;1;1;1;1;1;90;1;1;3;5;1
20090422171500;43.9667;-1.08333;7;1;1;1;1;1;43;1;1;3;1;1
20090318171500;45.7167;5.95;7;1;1;1;1;1;20;1;1;3;5;1
20090316153000;46.0333;-0.833333;7;1;1;1;1;1;84;1;1;3;5;1
20090326074500;46.2167;-1.03333;10;1;1;1;1;1;32;1;1;3;1;1
20090326074500;46.2167;-1.03333;7;1;1;1;1;1;32;1;1;3;2;1
20090404124500;47.675;7.36667;10;1;1;1;1;1;84;1;1;3;4;1
20090419150000;47.4667;7.36667;33;1;1;1;1;1;44;1;2;3;5;1
20090424100000;45.2333;1.36667;7;1;1;1;1;2;90;1;1;3;3;1
20090101185000;48.864527;2.41617;2;2;1;5;2;1;21;2;2;3;5;1
20090121075500;42.6833;2.88333;33;2;1;1;1;1;35;1;2;3;1;1
20090110184500;46.5345;0.782223;33;2;1;5;1;1;27;1;2;3;5;1
20090317203000;48.864527;2.41617;33;2;1;5;1;1;43;1;9;3;1;1
20090102171500;47.5833;1.38333;30;2;1;5;1;1;19;1;2;3;1;1
20090107221500;47.7833;6.98333;7;2;9;5;7;1;23;1;1;3;5;1
20090106174400;43.8333;4.35;2;2;1;2;1;1;17;1;2;3;5;1
20090213141500;44.0833;4.75;1;2;1;1;1;1;14;1;7;3;5;1
20090119100000;43.6;5.96667;7;2;8;1;2;1;29;1;1;3;5;1
20090119100000;43.6;5.96667;7;2;8;1;2;1;56;1;1;3;1;1
20090122080000;45.6939;-0.508333;30;2;2;3;2;1;21;1;2;3;1;1
20090115190000;45.95;-0.516667;30;2;1;5;1;1;16;1;2;3;5;1
20090131083000;46.0667;-1.0;7;2;1;1;1;2;22;1;1;3;9;1
20090124180000;45.6667;-1.01667;32;2;1;5;1;1;17;1;2;3;5;1
20090120011500;47.0833;-0.083333;7;2;1;5;1;1;50;1;1;3;9;1
20090225113000;47.7833;7.0;7;2;1;1;1;1;67;1;1;3;9;1
20090126081500;48.55;6.38333;7;2;1;1;1;1;62;1;1;3;1;1
20090128063700;49.2614;3.98584;7;2;1;5;9;8;40;1;1;3;4;1
20090116171500;48.9667;4.31667;2;2;8;2;1;3;20;1;2;3;5;1
20090213200000;49.1667;1.33333;7;2;1;5;1;1;34;1;1;3;3;1
20090202103000;49.3333;0.616667;7;2;4;1;7;1;37;1;1;3;1;1
20090109181500;45.9333;6.63333;7;2;8;5;7;1;65;1;1;3;5;1
20090304193000;45.4;3.33333;30;2;1;5;1;1;23;1;2;3;5;1
20090304193000;45.4;3.33333;7;2;1;5;1;1;41;1;1;3;1;1
20090214200000;45.9333;6.63333;2;2;1;5;1;2;16;1;2;3;5;1
20090227223000;48.2;4.2;7;2;1;3;1;1;57;1;1;3;9;1
20090203121500;48.0333;4.41667;10;2;4;1;5;1;53;1;4;3;1;1
20090221190000;43.7;1.81667;7;2;1;5;1;1;44;1;1;3;5;1
20090311100000;49.2;0.716667;33;2;1;1;1;3;58;1;2;3;5;1
20090317183000;49.3;1.35;7;2;1;1;1;1;41;1;1;3;5;1
20090129070000;49.0;2.38333;33;2;1;2;1;2;25;1;2;3;1;1
20090106173000;43.6833;4.13333;31;2;1;1;1;1;27;1;2;3;5;1
20090104163000;43.6667;3.85;7;2;1;1;1;1;20;1;1;3;5;1
20090113214800;43.6;3.88333;30;2;1;5;1;1;21;1;2;3;4;1
20090117200000;43.2833;3.28333;2;2;1;5;1;2;18;1;2;3;5;1
20090106113000;45.6;5.63333;7;1;4;1;5;1;34;1;1;4;3;1
20090130144500;42.6084;2.39972;7;1;1;1;1;1;20;1;1;4;5;1
20090116231500;42.4667;1.93333;7;1;1;3;1;1;57;1;1;4;5;1
20090130100000;48.3833;-3.3;7;1;1;1;1;4;56;1;1;4;5;1
20090105181500;48.05;1.98333;7;1;4;3;5;1;35;1;1;4;1;1
20090131074500;44.5167;3.91667;7;1;5;2;7;1;50;1;1;4;5;1
20090115221500;49.3;2.93333;7;1;1;3;9;1;39;1;1;4;1;1
20090109164500;49.5833;2.08333;7;1;4;1;7;1;31;1;1;4;1;1
20090105124500;49.2667;2.36667;7;1;4;1;5;1;30;1;1;4;1;1
20090105124500;49.2667;2.36667;7;1;4;1;5;1;61;2;1;4;5;1
20090108090000;49.3833;2.08333;7;1;4;1;7;1;39;1;1;4;4;1
20090105204500;44.1167;3.83333;7;1;1;3;1;1;43;1;1;4;1;1
20090118213000;43.9333;4.31667;15;1;1;3;1;1;35;1;1;4;4;1
20090130144500;47.8167;7.25;7;1;1;1;1;1;53;1;1;4;3;1
20090120061500;48.4667;3.43333;15;1;9;3;7;1;52;1;1;4;4;1
20090114064500;49.1667;-0.583333;15;1;9;2;7;1;25;1;1;4;4;1
20090113133000;49.3;0.183333;7;1;2;1;2;1;22;1;1;4;1;1
20090114093000;49.25;-0.366667;7;1;9;1;7;2;50;1;1;4;4;1
20090114093000;49.25;-0.366667;7;1;9;1;7;2;24;1;1;4;1;1
20090120150000;43.5167;2.1;7;1;1;1;1;1;62;1;1;4;5;1
20090115081500;47.8167;-1.95;7;1;5;2;1;1;49;1;1;4;1;1
20090125111500;44.1667;4.08333;7;1;1;1;1;1;54;1;1;4;5;1
20090104044500;44.2333;4.45;7;1;1;3;1;1;22;1;1;4;5;1
20090112083000;44.2333;4.13333;7;1;7;1;2;1;34;1;1;4;2;1
20090225204500;43.8;4.23333;7;1;1;3;1;1;62;1;1;4;5;1
20090127051500;45.5;6.91667;7;1;4;3;5;1;23;1;1;4;4;1
20090112153000;43.3;6.08333;7;1;1;1;2;1;39;1;1;4;3;1
20090112094500;46.0833;-0.916667;7;1;9;1;7;1;68;1;1;4;3;1
20090116114500;44.8333;0.666667;7;1;1;1;1;1;49;1;1;4;1;1
20090128164500;48.6833;5.85;7;1;1;1;1;3;37;1;1;4;3;1
20090128164500;48.6833;5.85;7;1;1;1;1;3;10;2;1;4;9;1
20090224131500;48.6333;6.3;7;1;1;1;2;1;50;1;3;4;1;1
20090212073000;45.1833;4.18333;7;1;1;2;2;1;51;1;1;4;1;1
20090217144500;45.2167;3.93333;7;1;5;1;2;2;60;1;1;4;5;1
20090123201500;49.0167;3.9;7;1;8;3;2;1;44;1;1;4;1;1
20090109061500;46.3333;6.56667;7;1;9;5;2;1;24;1;1;4;2;1
20090109061500;46.3333;6.56667;10;1;9;5;2;1;29;1;1;4;4;1
20090115163000;48.6167;4.9;10;1;1;1;1;1;46;1;1;4;1;1
20090212084500;46.0667;6.53333;7;1;4;1;5;1;50;1;1;4;1;1
20090212184500;46.3333;6.68333;7;1;4;3;5;1;21;1;1;4;5;1
20090210194500;48.0667;4.46667;7;1;1;3;1;1;22;1;1;4;5;1
20090204173000;43.8333;1.75;7;1;1;1;1;1;26;1;1;4;3;1
20090315183000;43.9667;2.06667;7;1;1;1;1;1;19;1;1;4;9;1
20090222194500;49.0833;4.21667;7;1;1;3;2;1;20;4;1;4;5;1
20090222194500;49.0833;4.21667;7;1;1;3;2;1;15;3;1;4;5;1
20090224184500;48.8333;3.75;7;1;1;3;1;1;26;1;1;4;1;1
20090108071500;47.4167;4.9;7;1;9;2;7;1;33;1;1;4;1;1
20090118194500;46.95;4.68333;7;1;9;3;2;1;21;1;1;4;5;1
20090123191500;43.4833;3.8;7;1;1;3;1;1;37;1;1;4;5;1
20090111153000;43.8333;3.91667;7;1;7;1;1;1;59;1;1;4;5;1
20090202123000;48.6333;4.95;7;1;2;1;2;1;34;1;1;4;1;1
20090107084500;43.6333;1.6;7;1;8;1;1;1;46;1;1;4;1;1
20090126203000;43.5848;1.52611;7;1;2;3;2;1;22;1;1;4;2;1
20090121023000;43.6;1.43333;7;1;1;5;1;1;31;1;1;4;5;1
20090331140500;47.2667;-0.083333;2;1;1;1;1;1;16;1;2;4;2;1
20090331140500;47.2667;-0.083333;2;1;1;1;1;1;16;2;2;4;2;1
20090324174500;47.3781;-0.108056;1;1;1;1;1;1;73;1;2;4;5;1
20090324174500;47.3781;-0.108056;1;1;1;1;1;1;72;1;2;4;5;1
20090212075000;48.4333;3.75;7;1;4;2;5;1;31;1;1;4;1;1
20090319184500;48.2333;4.61667;7;1;1;1;1;1;20;1;1;4;5;1
20090308201500;46.9;-0.333333;7;1;2;3;2;1;41;1;1;4;5;1
20090307194000;43.1;5.88333;30;1;1;3;1;1;20;1;2;4;4;1
20090312120000;43.4;5.93333;10;1;1;1;1;1;32;1;1;4;5;1
20090301111500;49.1667;2.68333;33;1;1;1;1;1;52;1;2;4;5;1
20090301111500;49.1667;2.68333;33;1;1;1;1;1;13;2;2;4;5;1
20090331113000;42.6833;2.88333;7;1;3;1;2;1;19;2;1;4;3;1
20090331113000;42.6833;2.88333;7;1;3;1;2;1;22;1;1;4;3;1
20090331113000;42.6833;2.88333;7;1;3;1;2;1;60;2;1;4;5;1
20090322073000;42.75;2.98333;7;1;1;1;1;1;50;1;1;4;5;1
20090322073000;42.75;2.98333;7;1;1;1;1;1;25;1;1;4;5;1
20090212210000;46.9667;-1.0;7;1;1;3;1;1;25;1;1;4;1;1
20090305190000;46.6167;-1.58333;7;1;1;3;1;1;56;1;1;4;5;1
20090305190000;46.6167;-1.58333;7;1;1;3;1;1;51;1;1;4;5;1
20090309161600;46.6667;-1.43333;7;1;1;1;1;1;67;1;1;4;5;1
20090116231500;48.5333;7.46667;7;1;5;3;2;1;47;1;1;4;5;1
20090318173000;48.0667;-0.633333;7;1;1;1;1;1;38;1;1;4;1;1
20090131204500;46.4833;6.06667;7;1;8;3;7;1;25;1;1;4;5;1
20090313133000;46.3667;5.71667;7;1;1;1;1;1;48;1;1;4;1;1
20090319183000;47.15;5.63333;7;1;1;1;1;1;20;1;1;4;5;1
20090125121500;43.3583;-1.7;7;1;6;1;2;1;66;1;1;4;5;1
20090209065000;43.3583;-1.775;2;1;3;3;2;1;23;1;2;4;5;1
20090328133000;43.35;-1.55;7;1;3;1;2;1;63;1;1;4;5;1
20090210090000;44.5167;0.033333;7;1;2;1;2;1;35;1;1;4;5;1
20090226203000;50.3;3.48333;7;1;1;3;1;1;19;2;1;4;5;1
20090429134000;43.3583;-1.775;7;1;3;1;2;1;20;1;1;4;5;1
20090202141500;48.65;0.766667;10;1;1;1;2;1;47;1;1;4;5;1
20090116223000;45.1167;5.7;10;1;1;3;1;1;22;1;1;4;5;1
20090116223000;45.1167;5.7;10;1;1;3;1;1;20;1;1;4;5;1
20090106164500;45.6333;5.11667;7;1;4;1;5;1;35;1;1;4;1;1
20090216064500;45.0333;5.76667;7;1;9;2;7;1;27;1;1;4;1;1
20090213160000;44.95;5.76667;7;1;1;1;9;1;41;1;1;4;3;1
20090208194500;45.4667;4.83333;7;1;1;5;1;1;58;1;1;4;5;1
20090205193000;44.9667;5.7;7;1;3;3;2;1;42;1;1;4;5;1
20090221053000;45.1667;5.71667;7;1;1;5;2;1;45;2;1;4;1;1
20090221053000;45.1667;5.71667;7;1;1;5;2;1;46;1;1;4;1;1
20090418214500;47.3333;-0.183333;7;1;1;3;1;1;54;1;1;4;5;1
20090420140000;43.2333;0.00166667;7;1;1;1;1;1;41;1;1;4;3;1
20090420140000;43.2333;0.00166667;7;1;1;1;1;1;16;2;1;4;3;1
20090420140000;43.2333;0.00166667;7;1;1;1;1;1;41;1;1;4;3;1
20090105144500;43.4333;0.583333;7;1;1;1;1;1;37;1;1;4;1;1
20090105144500;43.4333;0.583333;7;1;1;1;1;1;22;2;1;4;2;1
20090126171500;43.7667;-0.033333;7;1;2;1;2;1;69;1;1;4;5;1
20090126171500;43.7667;-0.033333;20;1;2;1;2;1;39;1;4;4;4;1
20090403162500;44.4;0.716667;10;1;3;1;2;1;56;1;1;4;4;1
20090430171500;44.2333;0.683333;7;1;2;1;2;1;25;1;1;4;1;1
20090205124500;47.0;2.1;7;1;1;1;1;1;30;1;1;4;9;1
20090221081500;46.95;1.31667;7;1;5;1;1;1;32;1;1;4;5;1
20090301200000;45.7167;-0.583333;2;1;1;3;1;1;38;1;2;4;5;1
20090404124500;47.675;7.36667;10;1;1;1;1;1;38;1;1;4;4;1
20090127131500;48.864527;2.41617;2;2;1;1;1;2;19;1;2;4;4;1
20090101185000;48.864527;2.41617;2;2;1;5;2;1;28;1;2;4;5;1
20090112174000;48.864527;2.41617;33;2;1;2;2;4;27;1;2;4;9;1
20090112174000;48.864527;2.41617;1;2;1;2;2;4;67;1;9;4;3;1
20090111095000;48.864527;2.41617;7;2;1;1;1;1;30;1;1;4;5;1
20090108084000;48.864527;2.41617;32;2;1;1;1;1;34;1;2;4;1;1
20090108084000;48.864527;2.41617;32;2;1;1;1;1;29;1;2;4;4;1
20090110092500;48.864527;2.41617;1;2;1;1;1;1;38;1;9;4;3;1
20090111211000;48.864527;2.41617;30;2;1;5;1;2;25;1;9;4;4;1
20090109164500;48.864527;2.41617;7;2;1;1;1;2;40;1;1;4;5;1
20090101110500;48.864527;2.41617;7;2;8;1;2;5;49;1;1;4;5;1
20090204083000;48.864527;2.41617;33;2;9;1;9;4;30;1;2;4;1;1
20090204195000;48.864527;2.41617;30;2;1;5;2;5;26;1;2;4;5;1
20090205144500;48.864527;2.41617;2;2;8;1;2;3;27;1;2;4;4;1
20090224001500;48.864527;2.41617;7;2;1;5;1;1;29;1;3;4;4;1
20090118180000;42.6333;2.75;10;2;1;1;1;1;79;1;1;4;3;1
20090118180000;42.6333;2.75;30;2;1;1;1;1;19;1;2;4;5;1
20090130221500;48.5167;-2.78333;7;2;1;5;1;2;27;2;1;4;5;1
20090130221500;48.5167;-2.78333;7;2;1;5;1;2;25;1;1;4;5;1
20090124190000;47.9833;-4.18333;30;2;1;2;1;1;16;1;2;4;5;1
20090111182500;48.5833;-3.83333;7;2;1;5;1;1;26;1;1;4;5;1
20090111182500;48.5833;-3.83333;7;2;1;5;1;1;34;2;1;4;5;1
20090111182500;48.5833;-3.83333;7;2;1;5;1;1;32;1;1;4;5;1
20090111182500;48.5833;-3.83333;7;2;1;5;1;1;2;3;1;4;5;1
20090103185000;47.95;1.88333;7;2;1;5;1;3;35;1;3;4;9;1
20090110170500;47.9167;1.9;7;2;1;1;1;1;43;1;3;4;9;1
20090109143000;47.9333;1.91667;3;2;1;1;1;6;42;1;1;4;9;1
20090115080000;47.95;1.88333;7;2;1;2;7;1;36;2;1;4;4;1
20090306123000;48.864527;2.41617;33;2;1;1;1;4;36;5;2;4;5;1
20090306123000;48.864527;2.41617;33;2;1;1;1;4;34;1;2;4;5;1
